filename	size_in_bytes	sha256	md5	uncompressed_size_in_bytes	tissue
L1000_LINCS_DCIC_GTEX-QEL4-0626.tsv.gz	123595	edbca0a90910cd6eeea8f3dfd8d5436eb1ba03e9d998d903579dd6777bef576c	5c14447e941629127a8933d67728482d	310521	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-P4QT-0226.tsv.gz	124188	09efbbd84843467c0a6bf4715cf7664b22f078c81ab761c6c0d79de54ac94bc8	fc6f27ec9dcddde5aabdacd4659a1e7f	310475	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-RVPU-0011.tsv.gz	416671	1a928028368acd5d3aecd9e1886e5fe2d13198ccc68f8b4e800c0a8201812857	d34ba2d18b49bdda4f083dca0f4a7def	1196029	Brain - Anterior cingulate cortex (BA24)
L1000_LINCS_DCIC_GTEX-YFCO-2026.tsv.gz	125473	3cb31d9ad7240eca2ad2b0105e358c6354a2e312ee87ba0104a1af6162d6c5d7	0627e6deac967f5a1f00a70c0facf5e5	311181	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-XUZC-1626.tsv.gz	123518	34586e4ea59a2782af179fdbcd4dab031c857c021721d64abb5a80052d5eff6f	8dc8a9533cba8221548998bfb903cc06	311155	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-XBEW-0526.tsv.gz	122989	65769fcb5c241c9a52714a31c9d8c6685f40d001493397d412355a7b5bf11082	780df73f91e41280ad97b3d9df4db27c	311168	Artery - Aorta
L1000_LINCS_DCIC_GTEX-U3ZN-1226.tsv.gz	123219	566666e6edc9dc5cfda546d4dc27ed43421a5f747f30e90aadb23ad07a92e52c	a96537e01da0bddd0f85b0ffa64d1a4d	311218	Bladder
L1000_LINCS_DCIC_GTEX-WVLH-0011.tsv.gz	562446	5216136cd0f9b79e89d4c86639dd32f471c0a340d106013af55cf640b1e839aa	66aad81114cd615e2d00667c8cb63038	1639384	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-OHPN-2826.tsv.gz	124751	213a0a51f75defdd1e773db8c2008731510f4d10355eea762ee88209a6b4ada1	6c826bb36b9f4f04f478923fe453ead4	311031	Artery - Tibial
L1000_LINCS_DCIC_GTEX-YB5E-0826.tsv.gz	123815	dca7981f1b5ecdf03a86a7a0a46c615749d37c1c75a84bca26c68917238a7183	0c790958f3eab73447acee6e66d30cf2	310767	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-XGQ4-1226.tsv.gz	124359	9704828ee459a6670b7985a5a26960ad937bee7ea05b7646f70bd120b89dd553	371e7c45378ffb275c81290086f45eba	311165	Colon - Transverse
L1000_LINCS_DCIC_GTEX-R55D-0926.tsv.gz	123641	0ad8534a692fd5d7ab671822bcbda389da02ee50e373ca049413a27e1b6cb904	b0ccbf5d77eb3d48c0708c3b0ebc6da6	311287	Lung
L1000_LINCS_DCIC_GTEX-T2IS-2026.tsv.gz	125467	31a8de3d5b5b45f0268de2da6b6ed335ec317b86ed685c1aa364421122356527	4521feb305a6becf1cf50d7e6bf62a5d	311226	Ovary
L1000_LINCS_DCIC_GTEX-XYKS-1826.tsv.gz	123464	f8ef3d2b7a1fb74f18aaa79006717efab33b01471230b401a08ef4bafd61bb06	eecc44f9de1df72efdcdc892fd6bb040	310811	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-U8XE-1326.tsv.gz	123237	002d34f6c0d305246ecc427e9aede58a56efefd8da19f89f11236393e686633a	850bf9d6d08a44ecd9ccee867371c3e7	311030	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-Q2AI-0226.tsv.gz	123794	33dbdab9fbfc33e0226cc2ff1463e40e4dcb801645af7ff90d31b4b960d4e1f3	42cfe4520c3b5d72a1db2a865b6ad351	311286	Adrenal Gland
L1000_LINCS_DCIC_GTEX-WHWD-0726.tsv.gz	123870	4895bb16a34e552ed8521bace53d96d91bb7ea354f1131c265f06af386fdbc39	82d84a58235d831503acf66ab9008f97	311252	Pancreas
L1000_LINCS_DCIC_GTEX-QVUS-0008.tsv.gz	123602	13e13ad45ae4777b7a7d35c5ac73c14904e98dfb68d6a1755c3e44a9747ce335	3f1406c0594d5354906c33eaf4a8f883	311092	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OOBJ-0426.tsv.gz	123837	90d8507fa7062cfd867dc7014ae5b07803ba9b56c866149af3581dabcf0228e9	b89eb7849cc014c940f1825a656b949b	310054	Artery - Aorta
L1000_LINCS_DCIC_GTEX-X15G-0005.tsv.gz	123792	9017b62c48cc2bb8472e40eac1fa36ed33fd67f3cbdc93520aca89a1aa174c26	192d2fc0ea29ad03da9343a83801af4c	310245	Whole Blood
L1000_LINCS_DCIC_GTEX-R55G-0008.tsv.gz	123864	1a52c97a7e20e1fd1a2ec8595924529eafa64c072f273f4417053bcdc48822c0	a878def995d09518dc7d5031b9f0c3e0	310898	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-WL46-2826.tsv.gz	124144	5c3eed87289516f3b9560155104b96cb4e99d6fd7ac496a3397d9dd749e8398a	3dcb7191b641f0d3b41c07d11ee5120f	311105	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-U8T8-2226.tsv.gz	124165	78b0667be6fc2d9e50c0d8204b9668e380de73a3b3b4ea7eb44a5b34890a2e30	b3150ca94eb4939340a925eb3cebbd8f	311388	Lung
L1000_LINCS_DCIC_GTEX-QLQ7-1726.tsv.gz	122982	89205bdaef76d053b3bc844e7a214f9bd6799ce9a0432dc22bf79c9dac2f0da9	816b7bf1ef9af3f0cddc5f30e72ec148	310430	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-Q2AH-0226.tsv.gz	123205	a186d5e61888c17577a018bdc9cf54dbe7e28732b2410a93eca3b4b5b994ebf4	6f25482574215c615b8550bfc08fb68b	311263	Spleen
L1000_LINCS_DCIC_GTEX-RWS6-0626.tsv.gz	124327	89090e1feaee1ec3468faf536d2fa1604c4ec0cc7bdb752e2b279608784eac26	3a10fe1772d53cda84e8975601d859c4	310601	Thyroid
L1000_LINCS_DCIC_GTEX-V1D1-1026.tsv.gz	123400	46ba78bd9959113453e0c4f45e9daaad88078468e6ca2cd3b652d86dece5e110	7bd34367cfb9c73ab74e9983a8467a32	311201	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-X3Y1-1126.tsv.gz	123062	82a30c84703e076ef8458eed84b7c4fa771a2ad8edbbc75c7c031cf69233c510	9915568ef09f6876f8cb4a0eff71243f	310959	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-WEY5-2126.tsv.gz	124410	ad0e74b1e84737a4373c9fa0637797a2b90284887d2fa45f31487664da21f2a1	db80388373b01e35c445d998c4981d99	310806	Artery - Tibial
L1000_LINCS_DCIC_GTEX-POYW-0526.tsv.gz	123225	647f4e41e30a91433e3153757bace08f07adcec981f0030a524692a4d09ac14a	3e593fc3a11d9b19bc8428a046e87828	310999	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-XV7Q-1626.tsv.gz	123697	092de1bc266892e56ac85c8899bfbbab36421d87fe0cbd65594ce92d135849d9	e22bd1c52dce93c71ac0bc841442e503	311085	Vagina
L1000_LINCS_DCIC_GTEX-P78B-0526.tsv.gz	123792	151f97924ccbfe4b1f1d11b7bdc018e577ddb843892e4bd9ade04af14a5388fc	d02629711b3430e6eea7bd1d76c85b49	310692	Thyroid
L1000_LINCS_DCIC_GTEX-QEL4-0008.tsv.gz	123327	ef3331ff134ed77a45ed86df85d0e83cf6257d3336cc18da333deb2ac3ffe20e	60a5ee844cc718288a0f25bb761514ba	311020	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-S32W-1326.tsv.gz	123801	791a5f9cca82a3f47c639d62159b4bac114db19ee56a119b137ff031eab7af24	f7d06639473509c7817347343c17799d	311621	Fallopian Tube
L1000_LINCS_DCIC_GTEX-TMMY-0008.tsv.gz	123687	7dc76dc2ae3a18e185a3e2c86eaec5898f06ccf86eb2e2ee18bc688f4583aa36	edf37bda343fa3a110e151d092b184c3	311192	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OHPK-0008.tsv.gz	123585	5ffabcc9580a06b80894bffa950cf8fd00feffbee652740e206da6b600314649	d5ce4bb9317e2b573142ba1d2b7fe8ea	311002	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-QVJO-0011.tsv.gz	123081	7eb97f5673b2b7ae343824b752e006432714e831422ab27f7248aa3fa45e30b5	fa59dc9cdd7f8aac454065cf63f25f41	311188	Brain - Hypothalamus
L1000_LINCS_DCIC_GTEX-ZPCL-0004.tsv.gz	123579	b4b4a334062427a33edd2dae96b0a34518b79ea7de80cfa1a22012708924c269	a8dcea444e150d13e00f7384f46800a9	311248	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-WVJS-0226.tsv.gz	123169	86f890ed7dcca05f8375ca7f6c0fa1bccb0fadf24ec5909d12279ebadfe1f87f	19565eff9f3b2de8208ef5163cd14883	310644	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-ZLWG-1126.tsv.gz	123591	3b24e07dba7ce930237100b5019a411d8212c20040e8232bb35dbb5c724082cc	8e082a0289e941af62507bc713780970	310916	Vagina
L1000_LINCS_DCIC_GTEX-ZQG8-0005.tsv.gz	124373	33ef90e4b70e5906a4039bcd6599c7fabd039db22b622672f01488b54b952ad9	01144ea3b31d36831c9a41f60110401e	311107	Whole Blood
L1000_LINCS_DCIC_GTEX-W5WG-2226.tsv.gz	123318	7d41d54645181481d4fcb61301864bb0c55fd7cee76f0e0d29314b86649c918f	538275d442ec19ec7a74102ee4b9d10e	311279	Artery - Tibial
L1000_LINCS_DCIC_GTEX-PX3G-1326.tsv.gz	123873	4abe6552d221c73061bbf058d9ab6f1097abcf1693373ae4862d358d873247f6	b25c57d8be339b03318a16d612efd8b9	311445	Adrenal Gland
L1000_LINCS_DCIC_GTEX-S341-1626.tsv.gz	124753	15a4b769f4c2c15abf92d3642cffc5914a1d601e0b632d7a13f5e104d7ab476d	d462fd3485872f1a2c42c3e3b58151f2	310745	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-SUCS-0006.tsv.gz	122946	ff519d0bc60d30f3fe47839a613617dc23cc6eded8447e706f0c6aa71b96181b	14360f88ca9379b67e89234170d339a6	310563	Whole Blood
L1000_LINCS_DCIC_GTEX-Y3I4-0326.tsv.gz	125211	a5fa8f17a6ca4da361241db330b2100cd1c326a1db589636e50de9c23e8306a0	0367e746aca9324267252d75dd37eed0	311355	Artery - Aorta
L1000_LINCS_DCIC_GTEX-QDVJ-1926.tsv.gz	124662	a8f023932dd0bf9e14e34d789ba8b68a4104b6fb493acccaab18f0c82abfb16e	83f57a9859566057776b56ebebab9818	310921	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-VUSG-0426.tsv.gz	124451	16c5928f4f1cca30b24bccd616504a08d41b43b2457b1e54707caba612baa6d1	7a38d8b00477f32d6c42840c850e9b70	310885	Thyroid
L1000_LINCS_DCIC_GTEX-X88G-0326.tsv.gz	123189	bc2d2547f282e5591b21bc3d2aca8aac018748033c262036f2ad5eeef6801fbb	64f91c8bd2aecc28a79eaa753f5116f7	310870	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-PW2O-0526.tsv.gz	123978	bf75640e1dae68ca5910da0f82befb6ea758b9c5897f723cd9b0699031fcd979	740955cf2d14b3c86b1390a91fff1d5f	311154	Lung
L1000_LINCS_DCIC_GTEX-QCQG-0526.tsv.gz	124295	f09097019feee1b2e361ef3778a4e9e65b5bd5254518fa2d7895d6019600e2e1	3347e6154c5a6e197fcecbe027d8e9ed	311831	Stomach
L1000_LINCS_DCIC_GTEX-OIZH-0326.tsv.gz	124010	0b3f21df498e866729756a7431359de71bd27cda7409b693f4d32234bc6e810a	57c84116f5ab7eb0c89be9fb8fd907b5	310796	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-ZT9X-0326.tsv.gz	122959	15b4e9f4bfd9c5a1880d7a083216ef74b1080491b1ed055898ac3ebdb709436f	5f973e6cfa6e6e431131d74ece1ebff1	311175	Lung
L1000_LINCS_DCIC_GTEX-T5JW-0126.tsv.gz	123473	602b040be4ffe95e1fa560b394832de5a4ad13c31e3f72f3640680ee268c3aeb	0eeafaafb39dc77571127c093290d6d2	311029	Spleen
L1000_LINCS_DCIC_GTEX-ZVZQ-0011.tsv.gz	274419	09ad183117eff3ffcba2db0a01696246a249dd4fa49c47014ed0646d07c388a0	9bce31bf2d67e05df1cc805aa35d520d	754435	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-YEC3-0726.tsv.gz	124279	db503e49aa29ddaa22b043163c77ce90dabb05faf0aa590429793162a88ea2a5	94f4fc8249bf76a139a3611fe3920b2d	311210	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-PWOO-0626.tsv.gz	122956	32f2041c561ddf744fcf8a512a580a150f4126dbb0be1213478ad982db453a03	51c853e33ae1f858bbecd6049e437fac	311389	Pancreas
L1000_LINCS_DCIC_GTEX-Q734-0126.tsv.gz	124093	b44d9c6537fcee2e8b243520832eeaf1eb5f4a6236832e8e238d6ac758082c46	f60173bf9040b40f00c01a29672a8a49	311561	Adrenal Gland
L1000_LINCS_DCIC_GTEX-S3XE-0126.tsv.gz	123137	7bed2d98c8b1c0d578a36d47a73b6e04e5e7e1c0bc780035a64706ecfbf857bd	eaad3b33e2019298e9add93bc036fa8a	310935	Adrenal Gland
L1000_LINCS_DCIC_GTEX-SNOS-1626.tsv.gz	125516	39a4f8e53069afc0207200154480a749b23c43405d0133b60e7870ffb08707e6	51916a7005c9a66d1b832bf1c0796719	311247	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-WHSE-0006.tsv.gz	123060	69eee1c1c2bb403cd480bce826d69c6c4a01b2389a26cbb1cd09b0a537e6e4f6	9c92c3a3b65e9165b77e4bf307d7d502	310512	Whole Blood
L1000_LINCS_DCIC_GTEX-XQ3S-0006.tsv.gz	124193	9cf79128e1b682019b4d8d121b70368d86e5305ea2cc69d10e4b0396406ed1c6	5644c71f00b8fd9833d1830c6889e96b	311065	Whole Blood
L1000_LINCS_DCIC_GTEX-XV7Q-1426.tsv.gz	123167	599ff2c9ece098ac7ffe6bacd276dec62a152b1342e060619b856b626bcff236	21e8fab3144f866b7294fa6d627551b9	311031	Ovary
L1000_LINCS_DCIC_GTEX-NL3H-0011.tsv.gz	699198	a27d98ad92e419e16640d1b5a009eaaf665dc972c6e24ede1078d26b63dab7d4	22a79ab053e9a239bb32e6c7c30e6519	2083565	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-RTLS-0126.tsv.gz	123933	792578ba0154184cdfce6f10c0d99f5351bce84f6320176cf51d2ebd09888400	85e0d81df1f5b7951612f43a4ec09703	310850	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-P78B-0726.tsv.gz	123589	ace8dbab90d85cf1ab6d224d51d4cbb7b74e4ee234bfa467fc6369144cbab69d	119fc86aacdbfba6ed18625256f717a6	310790	Artery - Tibial
L1000_LINCS_DCIC_GTEX-S32W-1126.tsv.gz	123547	79a93263840b057bb51228fb6b4e98c5c524e3db8a10d0ef815a7196f2f70d01	76e8aad73f5f888a60419dbc6f0f5097	311302	Bladder
L1000_LINCS_DCIC_GTEX-Y8E5-0006.tsv.gz	124875	8f4f0f33c1a275efc2d3c004f4e6c0a8571c46ed50da38c91e901d1873a530cc	b2ed8543b11aaac23b4ff50430dd4919	311312	Whole Blood
L1000_LINCS_DCIC_GTEX-TML8-1826.tsv.gz	123834	936c26df1f00a17a33ea49496b5b1f2bfcf0604eccbb5d1dd49de75fcf705e3d	bd2d9645ac6cfa0c8b94c8468367ff9b	310728	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-V1D1-1226.tsv.gz	122835	a5c84507b60cc7c9ce7fa667e150cdead65a860b9b609664120525d1f2f2c3b7	fcd995657e9ddc0a92c60756165f649e	311104	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-QDVN-0826.tsv.gz	123413	b3374a6ff29aaf74d4ad8cfde39e68d67892c8f7b2d3b4912e8528275243eb85	62e0ff35d5ac0f59cbfceedd98dca8a8	311443	Liver
L1000_LINCS_DCIC_GTEX-Y8E4-0006.tsv.gz	125157	5b6f00de3989ac3f34ddff07b690959acbfebf2441ac757fd9e9e948692ab1db	0a9030104ebe4c87a980f8d3dfd7fb06	311555	Whole Blood
L1000_LINCS_DCIC_GTEX-X3Y1-1326.tsv.gz	123719	e4361fa62d3809bcbd9a5ad6fe2c5a876d0b70c03ad4094f7e5995395006eabe	c948f10acaa199e67b0e834bd7fda502	311156	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WEY5-2326.tsv.gz	124055	31a05b3c8d4827ab29e16f3871b67372fe654bb55b46549ee54c3a7dc20ca7b0	9db9265291a54f8a78eea705530809b1	310956	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-OHPM-1826.tsv.gz	124242	923bacbf94210134fce19c8b29e30602c799d2b7cb12c41dcbd4ad496f6b4420	3a8f872cfa62373670de7451082b5b25	311010	Artery - Tibial
L1000_LINCS_DCIC_GTEX-QLQW-1326.tsv.gz	123325	592a78042ab958d0d87d79087469fbf7936a4b07ddca57b6742fbaba6307487f	1fe675b9b88aa8c2a029eb0b18d1c8d3	310648	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-U8XE-1126.tsv.gz	123694	3e06b62ea1ecb810a91223cdb67dfd12166ea989a3e28ab2a8a68c071d1f4bc1	9fe68a7132fd95daa85917113a7ca684	311272	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-O5YT-1826.tsv.gz	124043	7eb99f59f076e30979ce1f9b5e714c141d34762bc134abec314cdf327c77cec4	24d1e9211b05e406cd9fdf96bde5e865	310813	Artery - Tibial
L1000_LINCS_DCIC_GTEX-OIZG-0926.tsv.gz	124566	e3e74d1a82d8eb9c1d124c5e028a7ed722795d152482314c1f2ec8f5f0812cf9	25c26155e2b8e603f2fb461a3a33295c	310681	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-ZF2S-0826.tsv.gz	123389	4681decebf717df9ffa03026ca2b77e0866b0a9ed0b6211ae2b1f333bd6c05f4	ae6d56a516c6689dd68165f27b5902d0	311077	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-PLZ5-0826.tsv.gz	124362	9957acef5da32d110f12aa7fbd5232b751bbf5540e6d73775e3145202f23ae1a	ea51faee1b6ec5c1e45c3d102a4dc60b	311092	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-T6MN-0926.tsv.gz	123691	4015140136d4c6a5b8aa52efd5e4bbe701bd5f77cc6b03632c65046d30de0796	af11162acc67e013eb8d67cdebb3dbff	311104	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-QLQ7-1526.tsv.gz	124840	0c7beb5e00fc5736caee6628e77e1bd8a65812961cf832ef1152092d46166bd1	2649dea7a9c4d8b6a698890f80db0e68	310481	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-OOBK-2025.tsv.gz	124617	75a99775aa3ddd2d721643ac971df057ff09c0cb75f287abb5283c2ac3c5abbb	42274b35e83d62e374fb0473ab0e5d55	311338	Prostate
L1000_LINCS_DCIC_GTEX-RWS6-0426.tsv.gz	123453	d02d7077ee5d00de049234725cb30259320c9440470deda66143342cf661021c	8276425129a4aa1db05c42f22956cca8	310910	Artery - Coronary
L1000_LINCS_DCIC_GTEX-XGQ4-1026.tsv.gz	122680	fef37f789d3fdfea6df6730dc304882ba51d93a8c4d2e6e6cb2ee57085ec71cb	9bc89ad8f521cd9d84c757c1b1147fe8	310398	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-T2IS-2226.tsv.gz	124597	e3820e0729baab0c7e061440c7b410c8771157b536ee51459005bb15da73386b	53847fbe831c227a4f745842eac6cd64	310964	Uterus
L1000_LINCS_DCIC_GTEX-P44H-0011.tsv.gz	561538	6af6ba5fa2a10d518a00a01a068622a0170eea5764cd87b7f6447c5c944b002b	2bba6305b485fe7b5d90f6dcbdca928c	1638491	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-ZPCL-0006.tsv.gz	122992	64b2389f324a038e27c7f2b4ec681003496a4affe3136a28ab42fa08ad825bf9	ec9f71b3c6c5e0cca580255a8818daf3	310690	Whole Blood
L1000_LINCS_DCIC_GTEX-PX3G-0006.tsv.gz	123778	f275f3b8d1e5eeb735d02ee43511e6a08d33e7e506bcc9408fa90f8e173d9783	44771766c1305b89cab0f997cd144440	310015	Whole Blood
L1000_LINCS_DCIC_GTEX-WFON-1026.tsv.gz	123547	d098bbb02228f83108b7d22d1a6c9706b4d170455fbd3b7648d9e322ffbf7ef7	ad62fe857e5350836ac4d8d21feb049d	310962	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-VJYA-0926.tsv.gz	123078	089dc5252c1a9e6951c090fe97c054f9cac8cc9a7209c0252d82ddb9082a2f25	d20980b83027f2ad74da4925d56bbb41	311247	Small Intestine - Terminal Ileum
L1000_LINCS_DCIC_GTEX-UPK5-0226.tsv.gz	124914	39be2bebed5f1c88432e35da97d25c4ae2494c12b550001ed78565a33f587e27	d8d956678ae4b13a0a2b1b9d72018b08	311546	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-SUCS-1326.tsv.gz	125218	147ad910da5fb07befc8fd99bf4aaf9aa3d599c37ff99739733263fa0790683e	4a2bddcdd62b388e87d66e8f909231c1	310861	Testis
L1000_LINCS_DCIC_GTEX-Z93S-0008.tsv.gz	123943	b51d855ba22bb4714b33e1d2bfea46306c83f0cfde304b0862ae4727f309fee9	cd7ebe0a868d708f1c83f04d8f9eea64	311072	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-PWOO-0426.tsv.gz	123136	b0cf5f2f1011b3c9a3c175925d589cbbd8ae39365a9ad1ef486b6bd2be2b1533	21a150727ef8816b3794a2f67b32f6d0	311248	Artery - Coronary
L1000_LINCS_DCIC_GTEX-Q734-0326.tsv.gz	123231	e5a213c7cc3ec9c3b578ab9bb27d41913a35a4912be8a9fc92d5f173ec79f85f	7dd90ac391050266e54855b4c9ec309b	310890	Liver
L1000_LINCS_DCIC_GTEX-ZVE2-0008.tsv.gz	123551	ed81d0e12e0ac0ceafe62931d4d183e8d014c80925491686a87fe8b7e12fd8ec	d84c5bb9ae236ad1830a391c6ee016d5	311162	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-XMD2-1026.tsv.gz	123341	724b5509a73119b28d8515e254f6a9da56bcab1cc9c2cf1ee7e3cb71bcac483c	e1938c9cbda3fff7aecbed3257476637	310978	Lung
L1000_LINCS_DCIC_GTEX-QCQG-0726.tsv.gz	123262	d274ab95da9b9de24bc754c3b3d8561a03736c1b7e0ad119f055a6b3f5588bdb	bc54aef708a76afc3af945832bee2b13	311164	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-OIZH-0126.tsv.gz	125315	3daa7d8a5b97ec000bba0f95c0f60d57be1fe57eca17a854e16a192b3cd6e4c4	49353d31b01348cb551a1a70ec77717d	311101	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-ZT9X-0126.tsv.gz	124378	59d5475750956eaf0054a18eb70a3982a30ca31dcbd07aa815807ea8f50f31fe	0badb518b5ffb1d6ea7acebcbdf5bed9	311574	Adrenal Gland
L1000_LINCS_DCIC_GTEX-WHSE-1126.tsv.gz	123630	f427ab9e4259cdfdc0c57842a15d6b27f646d48d67985ec2f002d4598e70709e	49675fdf45b43aa2d43507887b1fa8ce	310731	Artery - Tibial
L1000_LINCS_DCIC_GTEX-XQ3S-1126.tsv.gz	124846	2e4368f93891024e1741efff2b490ff7491fae61aaf0fb305aee2d30a614bf1a	08d18e28b07dca0edab64927dbf60b0e	310967	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-T5JW-0326.tsv.gz	125377	f69b73901931feb6b1751a29f9d12ae9621066b975eea5bd374e8e0f01ae9eb1	0d20ea71ee84b0043ae3df7af642af83	311338	Fallopian Tube
L1000_LINCS_DCIC_GTEX-OIZI-0126.tsv.gz	125349	a28afd161b66e1a5962109f0f40c8b2b7c0d85a58b4d1295292a217c89684de5	1fe87553215a429f58a08dba7937071c	311241	Testis
L1000_LINCS_DCIC_GTEX-XUW1-0005.tsv.gz	123074	5a93cfd8432b44474fd96b16fa7e73f6f6637d900594fac6e327251e6c817b6f	873d931aacecfdd8d03d3409784c8cbf	311002	Whole Blood
L1000_LINCS_DCIC_GTEX-ZE7O-2726.tsv.gz	122763	337b8bf7180435ba40d3f953e99c82ce11509ea728cd5a72729f30c7a0701477	cf6e116c0cbf04b6bd933f64cdc090a1	310460	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-XQ8I-0226.tsv.gz	123351	2f3d865337bff0d34da13b4ac8ed7f303d7429652cc20f29bf6d452883b4b267	dcacbc2739a245e26bf0a09b5d0bcddc	311313	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-S341-1426.tsv.gz	123402	d799005ee7856d33ba0e50f5aca69813cbf2dd916720532c8b780d87406fd467	5d2253e6c422164b7265f42b5400b0de	310933	Colon - Transverse
L1000_LINCS_DCIC_GTEX-Y3I4-0126.tsv.gz	123401	6d0f2138657009a17bc32f282af5a409ee0ba82fb9202ed40a94b7e55b5fc25d	5972cda87918c68a6262cb76f920095e	310916	Spleen
L1000_LINCS_DCIC_GTEX-ZPCL-1126.tsv.gz	125398	47681e5af78b890779d3663d597d3ed713a5b9cba6a3cb58d82617cdfc57e3b1	9b01e7811d5017c10707464d84ea71c0	311278	Skin - Not Sun Exposed (Suprapubic)
L1000_LINCS_DCIC_GTEX-X88G-0126.tsv.gz	123912	087ec91a529c46ff20f7ad97d5120f677d5c3bf7a7103459ef0dd1a7b4bd6a38	c5c79a39f61f4be115fce797c360b40d	310929	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-ZUA1-0011.tsv.gz	564615	a81502f0fce7c922ea18d2a6d6ba68f5e0d3f87f57194ad5aa35ee91a7b3eb93	ca131eab9864cd28ab7e141920aa20a8	1643580	Brain - Frontal Cortex (BA9)
L1000_LINCS_DCIC_GTEX-ZLWG-0004.tsv.gz	123698	7edb4f8d7a6d52ab9ef9f175f12114b590e89cae7b7adfe0fd5192845749033a	b35b4ca55194e139e6057c9ce5176142	311188	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-ZEX8-1326.tsv.gz	124404	8c283b0c37b8c0caa25f3c370449556ab6569202afba16e6977d60a6c283096a	3c824ae1ac8ae61cb4e704261b52ec14	310957	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-OXRL-0008.tsv.gz	123824	24e33826d43c790a3ffc7ce3dcbd2dd23ff2a084b27f0d94b01e8e92e9d5a9f5	d14960c90b6e4149a2b4386910354254	310587	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-ZUA1-0005.tsv.gz	125117	6a31eb271acb99cf9260b8333ef7dad40a6740ada0250dae310a086ef5fffcf3	84b4cca9b3abcf5967be8f1db67231b1	311199	Whole Blood
L1000_LINCS_DCIC_GTEX-QMRM-0126.tsv.gz	123634	6c287bce53584550c00744c1dfcda63c3ea22d38162c8a92d893612735a18c7a	895f647261eb9d8c4ad4ed212166f00b	311236	Adrenal Gland
