,filename,id_namespace,local_id,persistent_id,size_in_bytes,sha256,md5,uncompressed_size_in_bytes,cell_id,pert_id,pert_mfc_id,pert_iname,pert_dose,pert_dose_unit,pert_time,pert_time_unit,pert_type
177,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_dinaciclib_4.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_dinaciclib_4.50um.tsv.gz,,271292,cb096495d6d261e32ba03e4b44340d613a5b5dd1a541ab78f6277c24c0139cc1,648749e2bd8add35a2d211c22dbe9f0b,756953,MCF7,BRD-K13662825,BRD-K13662825,dinaciclib,4.5,um,6,h,trt_cp
178,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_epz-5676_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_epz-5676_10.00um.tsv.gz,,270929,a9e2ba1025c115367da101e9f51be286a8199d4b263805d092a8b2517c1e0e3b,3469cf6344f397bd7a659f4b8905f761,755835,NPC.TAK,BRD-A69563582,BRD-A69563582,epz-5676,10.0,um,6,h,trt_cp
179,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_IPI-145_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_IPI-145_0.50um.tsv.gz,,270308,abe1db412c5d54b8f160727b272c485d8c46b5f5288f8f68275efc519a6a1f5b,8dadd78d0720035c2a6844bf5ff6ab25,755853,PC3,BRD-K93468883,BRD-K93468883,IPI-145,0.5,um,6,h,trt_cp
180,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_I-BET-151_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_I-BET-151_1.00um.tsv.gz,,271703,6c706ad600bf8dfb55e179afcb9c8134de8f710a6ea8eff2a832c7b456c672ae,ce7f24f845578d521162fd1133eabd90,755750,NPC.TAK,BRD-K36363294,BRD-K36363294,I-BET-151,1.0,um,6,h,trt_cp
181,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_AR-A014418_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_AR-A014418_3.00um.tsv.gz,,271003,fbdcec180a0e0a4d812e9a9b07e49be85430e8aa82b0b719d6e386c3161927ef,2ec526d3f2bc4417442c7312f8e925d8,755989,A549,BRD-K67860401,BRD-K67860401,AR-A014418,3.0,um,6,h,trt_cp
182,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_IKK-inhibitor-X_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_IKK-inhibitor-X_10.00um.tsv.gz,,272976,4f400ddba0f61f79816d509454085f2e068642aab33a11b669d3eafcf2ced757,e9f5fa8b135d6592ed82fc5f22ed7c7e,756939,A375,BRD-K93023739,BRD-K93023739,IKK-inhibitor-X,10.0,um,6,h,trt_cp
183,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_I-BET-151_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_I-BET-151_1.00um.tsv.gz,,271259,bb4525f3fb5ec3a7d0fe6402d5f1df3c3c275e6d62469c89383c994238180183,0fd581af09e6927ff178b9ba4bda2145,757250,YAPC,BRD-K36363294,BRD-K36363294,I-BET-151,1.0,um,6,h,trt_cp
184,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_trichostatin-a_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_trichostatin-a_1.00um.tsv.gz,,271946,0e621c29c2ed17b6c8b09a380e71bcab87fe388f169207d51de34cc292bbf706,0be9b052164fd1e0a9e1667c93b4f360,755550,NPC.TAK,BRD-A19037878,BRD-A19037878,trichostatin-a,1.0,um,6,h,trt_cp
185,"L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",lincs-dcic,"https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",,272575,039f646e0a6e03b31dd7964943cc6f044792af280cc1218872c6ac7bdf52f5c4,4b31fce746c7b77843e62f063b363b0b,756984,A549,BRD-K97118047,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",25.0,um,6,h,trt_cp
186,"L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",lincs-dcic,"https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_4,5,6,7-tetrabromobenzotriazole_25.00um.tsv.gz",,272260,c336a8f1e7d7f5fea796c341abb36d7d5ddf1f238a652b023dcde7f7d1a046e9,89e940ca5241ee6ccb636277a2f33414,756494,NPC.TAK,BRD-K97118047,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",25.0,um,6,h,trt_cp
187,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_zebularine_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_zebularine_10.00um.tsv.gz,,271187,d4a16a0ca019a26596076dda9bda0e8542dcb65b9116dd5bf8fef51203cb4297,289c377f1901408c571b5a9ed12dce8f,755646,NPC.TAK,BRD-A18705706,BRD-A18705706,zebularine,10.0,um,6,h,trt_cp
188,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_RG-4733_3.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_RG-4733_3.50um.tsv.gz,,270984,d93ceeb816d804dfa917744676207dcb34795e17bfefb4f1508b11812155b4d6,599f4d2f3718082d8918e13045b37053,757056,YAPC,BRD-K22024824,BRD-K22024824,RG-4733,3.5,um,6,h,trt_cp
189,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_CYT387_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_CYT387_1.00um.tsv.gz,,200198,656dfc83ed76b1aef818d31166b1e435663d5eb7ffe5d80eee2435aae81db7c2,86f6549435ceabbf4a0a8045761cabec,533727,NPC.TAK,BRD-K87737963,BRD-K87737963,CYT387,1.0,um,6,h,trt_cp
190,L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_okadaic_acid_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A549_6H_X1.A2_B22_okadaic_acid_1.00um.tsv.gz,,271159,a6f1b6f520916879fac877bf8c4d6be81a2b29fc16981371bdc536f89cd4d72e,eec625d4064f6b036be504b880e99bdd,756590,A549,BRD-A13254067,BRD-A13254067,okadaic acid,1.0,um,6,h,trt_cp
191,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_EPZ-005687_6.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_EPZ-005687_6.00um.tsv.gz,,272014,07e1d9875ea67b96bcc4a538bde3cac7ffc54f73b06450ab4a1da2618976041d,9e0dc95edd0233f4026624b9aa7297ec,756060,PC3,BRD-K57754230,BRD-K57754230,EPZ-005687,6.0,um,6,h,trt_cp
192,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_exifone_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_exifone_10.00um.tsv.gz,,270909,002e0121477946596499789a09faa89934ec0b9f69d618e662fc1c1baaf8a433,24e3af7d474b4b26af557e99245c6164,757293,YAPC,BRD-K65716359,BRD-K65716359,exifone,10.0,um,6,h,trt_cp
193,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_OSI-027_2.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_OSI-027_2.00um.tsv.gz,,271145,4be9127ef764a87d9ad22d12e38f64424c4b1e0393c3b3f99968d4cd6d3c9e0e,407c271d473c2c1471aa3a096e633350,755723,NPC.TAK,BRD-K87124298,BRD-K87124298,OSI-027,2.0,um,6,h,trt_cp
194,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_olaparib_1.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_olaparib_1.50um.tsv.gz,,272169,c6963b4a57239eabd0e1f29ddafd45c31077945adcb1e49862d3a60e1fd9ee3d,c76e04c46d0480ea9f56edfeb47c0554,756384,NPC.TAK,BRD-K02113016,BRD-K02113016,olaparib,1.5,um,6,h,trt_cp
195,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_EPZ-005687_6.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_EPZ-005687_6.00um.tsv.gz,,272908,59011fd8793e47af835c2728bb40b9df7d31046fd097208f90ec522081f59122,7f3376e45275554ca7e599051c4a4df3,757174,A549,BRD-K57754230,BRD-K57754230,EPZ-005687,6.0,um,6,h,trt_cp
196,L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_NPC.TAK_6H_X1_B22_vorinostat_1.00um.tsv.gz,,272496,893157d227817cdd765cf75be4cdb562b0b8b46aab77cb33ab63d9c8f06dcb24,f461efa58fcdde1696fce6ac99007670,756447,NPC.TAK,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
197,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_pazopanib_40.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_pazopanib_40.00um.tsv.gz,,201342,605c8c772f96002b65845902869d5bfb56a5dc81383c4bc12fa0bcc852a1b3f1,7df2e44b932ba2f7f464139e06028fb7,534524,A375,BRD-K74514084,BRD-K74514084,pazopanib,40.0,um,6,h,trt_cp
198,L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_gsk126_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A549_6H_X1_B22_gsk126_1.00um.tsv.gz,,271117,d3668a69b06c02c75228a707a5b653baba314ec5d0bd0a8bcb8580407028a485,e85f9de45fef27f500b975b564563eaa,756606,A549,BRD-A14634327,BRD-A14634327,gsk126,1.0,um,6,h,trt_cp
199,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_olaparib_1.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_olaparib_1.50um.tsv.gz,,273570,2b1ceb99828618e4b12cd2dd4d92b9393dca201fbbe45843f97495bc4314a7df,bcbb524f43fe5a4766a08150675ecae8,757679,MCF7,BRD-K02113016,BRD-K02113016,olaparib,1.5,um,6,h,trt_cp
200,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_compound_e_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_compound_e_0.10um.tsv.gz,,273613,e5a176089a86f616b8e8fca579b2492dc02a3e26c9b0b3879e24a8fee583a1ec,59843ba6345690c658d72b973a71076d,757460,A375,BRD-A55453956,BRD-A55453956,compound e,0.1,um,6,h,trt_cp
201,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_palbociclib_0.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_palbociclib_0.50um.tsv.gz,,276310,6acbbe497330a259a2dbdccf2c620b28ae29de73dbd8d777c8a04bc6d1906c4b,2de87f1e4717cefcf87298022e381aac,757981,A375,BRD-K51313569,BRD-K51313569,palbociclib,0.5,um,6,h,trt_cp
202,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_dinaciclib_4.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_dinaciclib_4.50um.tsv.gz,,270342,9e3bdc5c510cedb2397aafe484b7b2ace6d0852c212883fe5345235d8c1da18f,fbf409c8c0c9dec451ac4207b7d3380c,756562,YAPC,BRD-K13662825,BRD-K13662825,dinaciclib,4.5,um,6,h,trt_cp
203,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_I-BET-762_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_I-BET-762_1.00um.tsv.gz,,271539,8238154f8dfe12318342488be7489c74de76449c1a9a42d52ce6f4d1ed4da23d,241099c06399412adb42e709e4f99d6a,755758,PC3,BRD-K08109215,BRD-K08109215,I-BET-762,1.0,um,6,h,trt_cp
204,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_vorinostat_1.00um.tsv.gz,,272005,8c6c3e5910b287d71ecacd54f7fdc69054b5b25bdc3aabd461ba206f6769dfb8,436b18133feac4f49e9a8f4dd94a2519,755517,A375,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
205,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_KN-62_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_KN-62_10.00um.tsv.gz,,200369,2257edacfd07941d9935c501a3c2711448a907e63bea55dfd053f884c77bad66,3c694af247d7790c73dfc6c713fd8cd0,534118,A375,BRD-A81177136,BRD-A81177136,KN-62,10.0,um,6,h,trt_cp
206,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_IKK-inhibitor-X_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_IKK-inhibitor-X_10.00um.tsv.gz,,271063,05adbc86a4c77831dc5938ad5d40c91553b767fb55d04583e63f0cbf53893994,94a6f492123d60f0513492b0dffdc3fd,756282,PC3,BRD-K93023739,BRD-K93023739,IKK-inhibitor-X,10.0,um,6,h,trt_cp
207,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_curcumin_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_curcumin_1.00um.tsv.gz,,271300,cd1b4fee05b5a5cde68a8c860efcb57fdb55c5a9163b7d0d917c324b36d1179c,4e9c745bdc4435fc48cd481fe656538f,757110,YAPC,BRD-K74148702,BRD-K74148702,curcumin,1.0,um,6,h,trt_cp
208,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_everolimus_0.10um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_everolimus_0.10um.tsv.gz,,270963,365da87c1cc082f0ac9ba28ce9ce897eec6d97e33bd14a396ae61825cf45f25e,f718a037e1c12415d3e8668494d65a43,757426,YAPC,BRD-K13514097,BRD-K13514097,everolimus,0.1,um,6,h,trt_cp
209,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_vu0155056_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_vu0155056_1.00um.tsv.gz,,271023,cd47f08ac568bdb58d646c2b9ce32087467ab50705cdaddfa73b83392b4e7392,90a099d79d0a8144bfd865c1c5524f66,757430,YAPC,BRD-K31406481,BRD-K31406481,vu0155056,1.0,um,6,h,trt_cp
210,L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_bafilomycin_a1_0.05um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_MCF7_6H_X1_B22_bafilomycin_a1_0.05um.tsv.gz,,274419,81ac9427a5fa071c53b9cd8c2106da3e707d26f51956bae654f642970a8e80d2,2792a12172f817352a1c00c16c8630e5,757965,MCF7,BRD-K86787118,BRD-K86787118,bafilomycin a1,0.05,um,6,h,trt_cp
211,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_etoposide_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_etoposide_5.00um.tsv.gz,,341568,5229a10424b59667bdae7e1e674edfa479f9cb774dc7d2c952ccdaf14ef5fd8b,f8fe8b8525e50c2c345193bae25e2a28,979867,YAPC,BRD-K37798499,BRD-K37798499,etoposide,5.0,um,6,h,trt_cp
212,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_zebularine_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_zebularine_10.00um.tsv.gz,,270838,604ecd431c0744b4f7b8904284b7806986dda4064557b32c87409a8dc57c5489,263acd9829b31fc3379930148f5178fe,757077,YAPC,BRD-A18705706,BRD-A18705706,zebularine,10.0,um,6,h,trt_cp
213,L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_vorinostat_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_NPC.TAK_6H_X1_B20_vorinostat_1.00um.tsv.gz,,271579,90b5b34e75950646871d0c187827d1515fbb241779435b9fd7b5df865b91de8a,4bb20280efc5705d36de19600a9858d7,756046,NPC.TAK,BRD-K81418486,BRD-K81418486,vorinostat,1.0,um,6,h,trt_cp
214,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_sch_900776_5.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_sch_900776_5.50um.tsv.gz,,274351,37f1f20365ab84a0d3330221b19ef246b96b9f7d193dbfeb602ba36436b84c83,4daa444ad32f149aeb1ec2c2c52bcbca,757546,A375,BRD-A36536537,BRD-A36536537,sch 900776,5.5,um,6,h,trt_cp
215,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_pravastatin_0.75um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_pravastatin_0.75um.tsv.gz,,269579,600f584b310b81bc59fbb5a397ef38386f029fbdfd6bc3b6fd299bf63b8fc67b,5b6cbeed70472afe61ec0da55f093d25,755986,A549,BRD-A11170096,BRD-A11170096,pravastatin,0.75,um,6,h,trt_cp
216,L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_AR-A014418_3.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_A375_6H_X1.A2_B22_AR-A014418_3.00um.tsv.gz,,274244,e3264602d1a6f8013c6744f36bcf0a83e2376eb051e995f4b6971ee01a88f38f,88693b28590bde4134b9e0b0ba15ace1,756973,A375,BRD-K67860401,BRD-K67860401,AR-A014418,3.0,um,6,h,trt_cp
217,L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_UNC-0321_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_PC3_6H_X1_B20_UNC-0321_10.00um.tsv.gz,,271348,fd5533510327303bf6b16677f25cfdb805f767ee77a28a403cd7a634a755f5e0,ac84518efe2d83fe4440864f99c24725,755593,PC3,BRD-K74236984,BRD-K74236984,UNC-0321,10.0,um,6,h,trt_cp
218,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_ginkgetin_5.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_ginkgetin_5.00um.tsv.gz,,271144,02837141410eb2cc2f468ebbef33e42660336335a70bcd401b05db8a73c7f678,1e3eb4dc3de7f3d2f8dc881de73bcbc5,757076,YAPC,BRD-K92123432,BRD-K92123432,ginkgetin,5.0,um,6,h,trt_cp
219,L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_lenalidomide_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_MCF7_6H_X1_B32_lenalidomide_1.00um.tsv.gz,,271619,7456ffac0eff3f9d23ff61f74c1d51ecd86ec80b7cc978b8f4b0a110af84ed5f,db64d45cb1e5c1b0f8dedb30599c3a77,757397,MCF7,BRD-A17883755,BRD-A17883755,lenalidomide,1.0,um,6,h,trt_cp
220,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_TG-101348_8.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_TG-101348_8.00um.tsv.gz,,269452,ae1826e8dbf9ed906d166960c007227996eb94cd77eb3f965e8cd4ca334c1121,2d9ab0a9b013115d3e1790b10724f2d8,755257,PC3,BRD-K12502280,BRD-K12502280,TG-101348,8.0,um,6,h,trt_cp
221,L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_RGFP-966_3.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT002_A375_6H_X1_B22_RGFP-966_3.50um.tsv.gz,,272460,97ce822fb0eb374677af4e6609b9e7b8511f13023e52b39d4c5090bf68a573d1,89a1c93b92d48651d66ab05913699f35,757233,A375,BRD-K61688984,BRD-K61688984,RGFP-966,3.5,um,6,h,trt_cp
222,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_1271738-62-5_12.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_1271738-62-5_12.00um.tsv.gz,,272012,2abe4dc58bba705dd054a71e0ac9a9edc9685b947d165f0d06741ee560848655,106382f776c476ac9b5e0073ed97b532,755835,A375,BRD-K90860366,BRD-K90860366,1271738-62-5,12.0,um,6,h,trt_cp
223,L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_tacrolimus_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT003_PC3_6H_X1.A2_B22_tacrolimus_10.00um.tsv.gz,,273999,ab9cc7b5c4f80b1a34cfcf19af96ff09dea61b383d86f6c97e89a947976affc7,96e14519ea7e620f142b0878fa240486,757370,PC3,BRD-K69608737,BRD-K69608737,tacrolimus,10.0,um,6,h,trt_cp
224,L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_RG-4733_3.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_A549_6H_X1_B29_RG-4733_3.50um.tsv.gz,,270428,faa53c1fc388348da249e5f831c1ecfc3949070359793ce8227b09de7fb84c8b,5b654929b79d4830fe8e4dcd7c5f07a2,756019,A549,BRD-K22024824,BRD-K22024824,RG-4733,3.5,um,6,h,trt_cp
225,L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_roscovitine_10.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT004_YAPC_6H_X1_B32_roscovitine_10.00um.tsv.gz,,271349,f7a318314242914c8c972b222c7a126e4b72a808ffbf48016a4123e15c7dd44a,c7c08c58f6c2364e6719a8224895bc54,757496,YAPC,BRD-K07691486,BRD-K07691486,roscovitine,10.0,um,6,h,trt_cp
226,L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_cpi-169_1.00um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT001_A375_6H_X1_B20_cpi-169_1.00um.tsv.gz,,272083,13dbd8c500165e92ee20dc6feae518d45b8d1262685f6301b384c9e8b48afafb,b1bd3220666c1e81a3cb0908f1160183,755656,A375,BRD-A48881734,BRD-A48881734,cpi-169,1.0,um,6,h,trt_cp
227,L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_selumetinib_5.50um.tsv.gz,lincs-dcic,https://lincs-dcic.s3.amazonaws.com/L1000-PCCSE-GSE101406/L1000_LINCS_DCIC_LPROT005_PC3_6H_X1_B29_selumetinib_5.50um.tsv.gz,,270439,b4e00d0d230cac5746ab49b72d9bb8e17e1d547a1a76a3e71b6f5d69cf7d49be,56eb377046c9482569b999d35472e17e,755788,PC3,BRD-K57080016,BRD-K57080016,selumetinib,5.5,um,6,h,trt_cp
